acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.6629999999999999,['Miles Davis Quintet'],0.569,418000,0.37,0,2zNxNCoFssTvUrLDQGv4ab,0.000445,5,0.117,-16.56,0,Love Me Or Leave Me - Rudy Van Gelder Remaster,15,1957,0.0455,139.58100000000002,0.8909999999999999,1957
0.629,['The Ben Webster Quintet'],0.7390000000000001,435400,0.254,0,31IBr04TakpZbz6e6HD5ta,0.0176,8,0.136,-15.112,1,Late Date,15,1957-01-01,0.0455,120.845,0.412,1957
0.754,"['Ghantasala', 'P. Leela']",0.541,166360,0.665,0,3E2z2iwDYDt0wLL4jeTQoo,0.0047,6,0.253,-4.863,0,Neevena Nanu Thalachinadhi,12,1957-12-31,0.0417,141.033,0.882,1957
0.841,['Julie London'],0.407,155320,0.185,0,3Sm0oyJ304eiPLZ4FlEvpQ,8.45e-06,5,0.109,-14.704,0,Lover Man - Remastered,16,1957,0.0441,68.20100000000001,0.304,1957
0.708,"['Gerry Mulligan', 'Stan Getz']",0.5489999999999999,528507,0.423,0,3Ugt29Vejcu7YzFVvCWfd1,0.114,8,0.0932,-13.214,1,This Can't Be Love,14,1957-11-01,0.0358,135.178,0.703,1957
0.958,"['Johann Sebastian Bach', 'Glenn Gould', 'Columbia Symphony Orchestra', 'Leonard Bernstein']",0.213,430093,0.119,0,3dtmSG5OSALdX4dcBvAjKS,0.863,7,0.121,-18.821,0,"Keyboard Concerto No. 1 in D Minor, BWV 1052: II. Adagio",20,1957,0.036000000000000004,76.491,0.069,1957
0.984,"['Franz Schubert', 'Isaac Stern', 'Leonard Rose', 'Eugene Istomin']",0.328,581040,0.0339,0,3pdAe4aBX0EHmEN9PdCpLU,0.539,0,0.115,-19.105,0,"Trio in E-Flat Major, D. 929: II. Andante con moto",19,1957,0.0371,100.831,0.0696,1957
0.942,['Frank Sinatra'],0.229,161000,0.0682,0,3uKOUznqPLC7kIpPjMJGSD,0.000145,3,0.337,-18.195,1,There's A Flaw In My Flue - Remastered,13,1957,0.0342,76.173,0.284,1957
0.89,"['Manna Dey', 'Lata Mangeshkar']",0.264,269627,0.436,0,4B3UcOcsfqurNkTnO9tczy,4.19e-05,0,0.5820000000000001,-11.04,0,Yeh Raat Bheegi Bheegi,15,1957-08-28,0.035,172.3,0.507,1957
0.777,['Ravi Shankar'],0.537,898573,0.4970000000000001,0,4EjEy3NkbF5Iur6hJE4rb4,0.511,1,0.127,-12.61,1,Sindhi-Bhairavi,14,1957,0.166,152.487,0.451,1957
0.723,"['Leonard Bernstein', 'New York Philharmonic', 'West Side Story Original Broadway Cast']",0.34,112227,0.453,0,4LDrIAhaFe0NZuGYUN5XTv,0.0251,4,0.359,-16.962,0,"Symphonic Dances from ""West Side Story"" *: Symphonic Dances from West Side Story: Rumble (Molto allegro)",12,1957,0.0604,106.549,0.102,1957
0.94,['Marty Robbins'],0.32299999999999995,162533,0.147,0,4QEVXBcQJe5CNDsCSDEh8s,3.47e-05,9,0.114,-12.329,1,Too Young,11,1957,0.0343,78.359,0.206,1957
0.889,['Sonny Rollins'],0.6659999999999999,478453,0.308,0,4Sd3IwEYdoyTsFl9Tfp6WX,0.76,5,0.0764,-9.272,0,Decision - Rudy Van Gelder Edition/1999 Remaster/24 Bit Mastering,16,1957,0.0564,113.025,0.574,1957
0.821,['Ray Price'],0.624,168453,0.325,0,4ZJ7e8bqSHGiVkJZ998dnJ,1.7899999999999998e-05,10,0.0511,-10.365,1,Faded Love,10,1957,0.0262,72.763,0.875,1957
0.8170000000000001,"['Tadd Dameron', 'John Coltrane']",0.611,409707,0.223,0,4b3YcYMYipr4Z0XydAIEMx,0.0378,10,0.0896,-11.998,1,Romas,14,1957,0.0428,84.51299999999998,0.168,1957
0.934,['Chet Baker'],0.379,174040,0.0801,0,4cAZSwLu81TpobAB0M9kz4,0.0,5,0.187,-17.28,1,When Your Lover Has Gone,16,1957-08-01,0.0407,114.691,0.129,1957
0.691,['Sonny Rollins'],0.5720000000000001,403187,0.379,0,4iehwJWe8Q67zSeG5yNH1l,0.628,5,0.698,-12.455,0,Softly As In A Morning Sunrise (Evening) - Live From Village Vanguard/1957/The Rudy Van Gelder Edition,14,1957,0.115,144.707,0.359,1957
0.952,['The Ben Webster Quintet'],0.496,214067,0.0314,0,4nLDc1d7OTJ0BJDXZcY3PM,0.0769,1,0.112,-18.504,1,Ill Wind,15,1957-01-01,0.0666,63.096,0.233,1957
0.988,"['Johann Sebastian Bach', 'Glenn Gould', 'Columbia Symphony Orchestra', 'Leonard Bernstein']",0.563,497707,0.407,0,4sl20vttMgIMfnuBfRYNQo,0.866,2,0.285,-12.344,0,"Keyboard Concerto No. 1 in D Minor, BWV 1052: III. Allegro",19,1957,0.0301,105.759,0.539,1957
0.993,"['Johann Sebastian Bach', 'Glenn Gould']",0.397,276347,0.399,0,52zrL8VopJT25aS15agGGA,0.918,11,0.1,-19.996,0,"Fugue in B minor on a theme by Tomaso Albinoni, BWV 951",16,1957,0.0426,103.237,0.945,1957
0.972,"['Arthur Sullivan', 'Richard Lewis/Elsie Morison/Marjorie Thomas/Ian Wallace/Sir Geraint Evans/Pro Arte Orchestra/Sir Malcolm Sargent', 'Sir Malcolm Sargent', 'Pro Arte Orchestra']",0.512,110333,0.149,0,53qwyXcAlDeFULE5ovvXJH,2.09e-05,9,0.168,-18.715,1,"Sullivan: The Mikado or The Town of Titipu, Act 2: No. 20, Duets, ""The flowers that bloom in the spring"" (Nanki-Poo, Yum-Yum, Pitti-Sing, Pooh-Bah, Ko-Ko)",10,1957,0.11,161.082,0.445,1957
0.989,['Ella Fitzgerald'],0.28,174933,0.0968,0,54ZNTgx81rboUicDLHk3ux,0.00378,8,0.145,-15.969,1,I Thought About You,14,1957-01-01,0.0343,89.70100000000002,0.133,1957
0.968,['Thelonious Monk Septet'],0.453,285160,0.0132,0,5JvPZoCkP9NL6TtGFkUNJp,0.326,10,0.1,-22.572,0,Crepuscule With Nellie - Bonus Track,14,1957,0.0722,176.642,0.0753,1957
0.7070000000000001,['Marty Robbins'],0.5820000000000001,154293,0.487,0,5T45DNye0qiWl0v0v9tyea,0.0,5,0.305,-8.214,1,Lovesick Blues,12,1957,0.0306,133.828,0.879,1957
0.865,['Stan Getz Quartet'],0.6,473560,0.249,0,5T5eZFQ1fJJdnBaubhfNCz,0.0133,0,0.117,-14.018,1,Blues For Mary Jane,15,1957-12-01,0.0335,91.3,0.618,1957
0.7070000000000001,['Marty Robbins'],0.5820000000000001,154293,0.487,0,5ZO5MSDOTVv9GG5iLZUknJ,0.0,5,0.305,-8.214,1,Lovesick Blues,8,1957,0.0306,133.828,0.879,1957
0.584,"['Johann Sebastian Bach', 'Jascha Heifetz', 'Erick Friedman', 'Thornton Lofthouse', 'The New Symphony Orchestra Of London', 'Sir Malcolm Sargent']",0.151,359840,0.14,0,5ant6p7UgeZ03ZHstH5COp,0.578,5,0.187,-24.202,1,"Concerto in D Minor for Two Violins, BWV 1043: Largo ma non tanto",17,1957,0.0445,98.925,0.132,1957
0.917,['Dean Martin'],0.693,135427,0.198,0,5icFdBGhPHD4YCIe1Dz6qz,0.000253,5,0.0606,-13.465,0,Maybe,12,1957,0.0413,135.942,0.485,1957
0.613,"['Ella Fitzgerald', 'Duke Ellington']",0.51,320067,0.448,0,5q5kp2t2MMF3DQbc8Jz5zm,0.0,0,0.433,-9.403,1,Rockin' In Rhythm,16,1957-01-01,0.0459,97.215,0.737,1957
0.732,['The Chordettes'],0.353,136733,0.235,0,5xn0xk4vV8wDKNO2ncCCvc,0.0,7,0.114,-14.654000000000002,1,Teen Age Goodnight - 1956 #45 Billboard chart hit,10,1957,0.0287,65.664,0.477,1957
0.994,"['Johann Sebastian Bach', 'Glenn Gould']",0.478,145000,0.158,0,67WxAn7LZ9LXrLZzAAlkZO,0.89,3,0.103,-22.193,1,"Three Little Fugues from Klavierbüchlein für Wilhelm Bach: Fughetta in C Minor, BWV 961",16,1957,0.0546,137.227,0.721,1957
0.875,['Miles Davis'],0.3670000000000001,208107,0.345,0,6KVO9faBxzEEiPLapc1Yr8,0.208,9,0.203,-12.851,0,Springsville - Mono Version,14,1957-01-01,0.0345,114.941,0.607,1957
0.8640000000000001,['Lata Mangeshkar'],0.428,346480,0.6459999999999999,0,6Kx8ED4eh5sgpk8NSZg61u,1.03e-06,4,0.157,-6.284,1,Sheesha Ho Ya Dil Ho,14,1957-03-14,0.0917,128.195,0.5429999999999999,1957
0.987,['The Amboina Serenaders'],0.609,150785,0.0753,0,6R16LkGF7sQg84GRShW7pe,3.48e-06,9,0.108,-17.947,1,Ouw Ulat Ee,12,1957-10-31,0.0385,108.796,0.471,1957
0.6759999999999999,['Nat King Cole'],0.529,178707,0.515,0,6cvSvJzWWawErYLRFfxlOX,0.0,7,0.0762,-8.536,1,Who's Sorry Now?,14,1957,0.0435,82.171,0.502,1957
0.915,['Sarah Vaughan'],0.54,318707,0.0765,0,6qK88vLDzDfHrVMt4ayrgL,0.000364,5,0.36,-18.927,0,"Willow Weep For Me - Live At Mister Kelly's, Chicago/1957",13,1957-08-06,0.0583,112.369,0.28,1957
0.949,['Flatt & Scruggs'],0.7559999999999999,167800,0.122,0,6rwFlf67K0sJnEstg7ESfY,0.0,4,0.206,-12.576,1,Pray for the Boys,10,1957,0.0317,102.277,0.501,1957
0.883,['The Ben Webster Quintet'],0.529,271893,0.0582,0,6tL1ZlPRSihc6gyWhVfA8X,0.125,8,0.116,-19.131,1,Makin' Whoopee,17,1957-01-01,0.0617,93.486,0.35700000000000004,1957
0.6809999999999999,"['Josephine Premice', 'Jamaica Ensemble']",0.665,211827,0.314,0,6tzTzeST5ISN3wPQHVhN99,0.0,7,0.317,-11.586,1,Leave de Atom Alone,11,1957-10-16,0.387,79.45100000000002,0.672,1957
0.923,"['Dean Martin', 'Jerry Lewis']",0.603,136773,0.25,0,6uLaoVzAzASpeBLS2mdaUw,0.0,11,0.116,-12.135,0,Me 'N You 'N The Moon,11,1957,0.0456,140.11,0.769,1957
0.986,['Jimmie Lunceford'],0.629,175869,0.379,0,73B3UTMbU7P6vysBkWSHXf,0.7190000000000001,5,0.0751,-11.49,1,"Baby, Won't You Please Come Home",18,1957-01-11,0.214,171.138,0.899,1957
0.934,['Lata Mangeshkar'],0.369,258933,0.343,0,78SZiEkqhWXAmICMn48gU7,0.0172,8,0.116,-14.228,1,Rasik Balma Se Dil Kyon Lagaya,13,1957-08-28,0.0355,101.182,0.479,1957
0.6940000000000001,"['Jutta Hipp', 'Zoot Sims']",0.503,412653,0.34,0,7hvZ6vMAnO0cDkkKKJok4Y,0.0,2,0.102,-9.034,0,Too Close For Comfort,15,1957,0.0374,142.83,0.6509999999999999,1957
0.89,['Johnny Mathis'],0.199,208333,0.322,0,7ilH5S7lA3QSBkNFRwRPDb,0.00221,4,0.107,-11.140999999999998,0,Warm,13,1957-11-11,0.0339,69.486,0.268,1957
0.97,['The Amboina Serenaders'],0.29100000000000004,176614,0.124,0,06rWRIpsylDDDmylJj971V,0.000478,2,0.125,-19.359,1,Sarinandé,11,1957-10-31,0.029,76.97399999999998,0.235,1957
0.915,['Krontjong Ensemble Pantja Warna'],0.457,176893,0.267,0,0Hnmbz1sCmeboqpcPNwbhi,6.7e-06,2,0.189,-13.624,1,Terang Bulan,18,1957-11-20,0.0357,92.446,0.499,1957
0.6859999999999999,['Lyle Ritz'],0.6970000000000001,203333,0.162,0,0JG5tw1BiiEsKwGZ5407y0,0.6659999999999999,0,0.106,-17.877,1,Lulu's Back In Town,13,1957-01-01,0.0593,146.39700000000005,0.5870000000000001,1957
0.963,['The Amboina Serenaders'],0.64,192859,0.122,0,0KNIztKRn2OOTqAzz7CyTG,0.0209,9,0.17800000000000002,-18.811,1,Waltz Ampir Siang,11,1957-10-31,0.0348,117.955,0.328,1957
0.973,"['Ludwig van Beethoven', 'Glenn Gould', 'Vladimir Golschmann', 'Columbia Symphony Orchestra']",0.34600000000000003,771867,0.21,0,0Njs0hwvMcPzUgMMpOLWMf,0.8640000000000001,0,0.0851,-18.643,1,"Piano Concerto No. 1 in C Major, Op. 15: I. Allegro con brio",16,1957,0.0285,89.095,0.242,1957
0.831,['J.J. Johnson'],0.421,323320,0.322,0,0PtqDLa6UiW9FK34wTKqS7,0.345,2,0.0763,-18.925,0,"Hello, Young Lovers",12,1957,0.0487,142.526,0.6829999999999999,1957
0.903,['The Chordettes'],0.358,143133,0.151,0,0QCT1zOxyNOBrpuMc6eULO,0.0,2,0.057,-15.864,1,Echo Of Love,9,1957,0.0301,103.153,0.07,1957
0.455,['Art Blakey & The Jazz Messengers'],0.452,288627,0.5710000000000001,0,0YpDyg89lkfI1rY0klMdtf,0.0564,10,0.097,-11.708,1,Cranky Spanky,12,1957-04-01,0.0552,155.72899999999996,0.861,1957
0.971,['Miles Davis'],0.293,235533,0.0539,0,0jTi94budeww77zw8anNhK,0.737,7,0.109,-20.411,0,The Maids of Cadiz - Mono Version,13,1957-01-01,0.0358,117.21,0.0427,1957
0.984,['Peggy Seeger'],0.6759999999999999,66200,0.0366,0,0x15HEzmIBtGYhwLu5fOkZ,0.000185,5,0.183,-25.364,1,Snake Baked a Hoecake,12,1957-01-01,0.304,122.115,0.599,1957
0.901,"['Alexander Borodin', 'George Szell', 'Cleveland Orchestra']",0.394,85627,0.546,0,0CROOmZSh1k7VGifPaAzes,0.939,9,0.324,-10.16,1,Polovetsian Dances from Prince Igor: Allegro con spirito,13,1958,0.0408,89.815,0.362,1958
0.94,['Duke Ellington'],0.575,187507,0.104,0,0MGiYHE5vVaNoE4IeTplib,0.464,5,0.117,-18.446,0,"The Swingers Get the Blues, Too",13,1958,0.0481,100.135,0.28300000000000003,1958
0.922,['Barry Harris Trio'],0.444,304000,0.247,0,0NmO85fp4esVv3Hlk2ZUDm,0.904,8,0.141,-13.686,1,All The Things You Are,13,1958-07-31,0.035,93.048,0.366,1958
0.8270000000000001,['Jackie Wilson'],0.465,167867,0.342,0,0Q7fbzbmTPvMoj6HOHbXDK,0.0,5,0.252,-9.549,1,I'm Wanderin',14,1958,0.0301,108.041,0.516,1958
0.916,['Bobby Darin'],0.608,129560,0.289,0,0Th5ckbdM0KMagNAtKHmz0,0.0,8,0.175,-12.608,1,Actions Speak Louder Than Words,12,1958,0.0313,106.091,0.77,1958
0.757,"['Maurice Chevalier', 'Louis Jourdan']",0.579,134360,0.187,0,0UFnTfE4zWdsCipxyGvMJA,0.0,10,0.206,-18.033,1,It's A Bore,9,1958-08-04,0.443,64.482,0.665,1958
0.924,['Beverly Kenney'],0.385,210947,0.13,0,0eD19Ophrsnzw538AGm0Gf,1.19e-06,8,0.146,-14.354,1,A Woman's Intuition,9,1958-01-01,0.0352,177.87,0.232,1958
0.855,"['Pablo de Sarasate', 'Dresdner Philharmonie', 'Heinz Bongartz', 'Ion Voicu']",0.233,495867,0.199,0,0fG9hwhXzvPTUTbH3XluRh,0.366,0,0.182,-18.361,0,"Gypsy Airs for Violin and Orchestra, Op. 20",16,1958,0.0481,80.373,0.0668,1958
0.795,"[""Screamin' Jay Hawkins""]",0.35600000000000004,171440,0.4970000000000001,0,0rc1VXvPvR0qWILRys9M2R,0.000204,2,0.126,-7.612999999999999,0,If You Are But a Dream,13,1958,0.0361,115.685,0.376,1958
0.285,"['Louis Armstrong', 'Sy Oliver Choir', 'The Allstars']",0.78,153560,0.329,0,0xOZsZqg30GaUbkZNs8dSf,0.0,7,0.127,-11.015,1,Ezekiel Saw De Wheel,18,1958,0.258,88.441,0.621,1958
0.8420000000000001,['Javier Solís'],0.593,174093,0.136,0,119CivnfyvmCC5g1nQm9gH,0.000156,7,0.0739,-20.172,1,El Loco,8,1958,0.0363,113.086,0.588,1958
0.983,"['Igor Stravinsky', 'Leonard Bernstein', 'London Symphony Orchestra']",0.249,58693,0.0279,0,17yhZgk7RclNXO0jXrIQ87,0.8740000000000001,7,0.44,-16.85,0,The Rite of Spring (Scenes of Pagan Russia in Two Parts): Summoning of the Ancestors,11,1958,0.0553,173.685,0.034,1958
0.866,"['Ella Fitzgerald', 'Paul Weston And His Orchestra']",0.611,155893,0.199,0,1BAfRj0UYqs0ojWs63EgCp,0.0,8,0.105,-10.526,1,"Top Hat, White Tie, And Tails",14,1958-01-01,0.0792,144.584,0.505,1958
0.767,['Duke Ellington'],0.552,231267,0.361,0,1Jt70fIoIoBBBG2lRTPUo3,0.000671,1,0.113,-11.512,1,The Swinger's Jump,13,1958,0.0506,109.075,0.7190000000000001,1958
0.523,['Miles Davis'],0.518,787960,0.269,0,1WgDL9VCdQu0Ty94LOFhVk,0.000735,0,0.251,-14.017,0,Sid's Ahead - Mono Version,13,1958-09-02,0.0373,108.897,0.389,1958
0.967,['Sarah Vaughan'],0.281,170600,0.203,0,1g89rr7whoxc7oraaFIXm7,0.0005480000000000001,5,0.104,-14.579,1,The Midnight Sun Will Never Set,14,1958-05-06,0.0315,135.305,0.19,1958
0.698,['Bobby Darin'],0.6609999999999999,123867,0.381,0,1hLCXH4Ow0S7npFANFlnHP,0.0,8,0.0854,-13.487,1,I Found a Million Dollar Baby (In a Five and Ten Cent Store),13,1958,0.0491,126.094,0.8059999999999999,1958
0.988,"['Giacomo Puccini', 'Carlo Badioli', 'Antonino Votto', 'Orchestra Del Teatro Alla Scala Di Milan', 'Orchestra Del Teatro Alla Scala, Milano']",0.502,259467,0.151,0,1i1zqCLFsvFsdDaWVJddn2,0.00671,6,0.628,-18.514,0,Si può?....Chi è là? (Benoît/Marcello/Schaunard/Colline/Rodolfo) - 1997 Remastered Version,17,1958,0.07,108.983,0.3720000000000001,1958
0.978,"['Johann Sebastian Bach', 'Glenn Gould', 'Vladimir Golschmann', 'Columbia Symphony Orchestra']",0.292,219253,0.201,0,1qA6x2m6naCdtc73DK24LA,0.8859999999999999,10,0.238,-20.375,0,"Concerto for Piano and Orchestra No. 5 in F Minor, BWV 1056: I. Allegro",16,1958,0.0348,66.27,0.654,1958
0.903,['Big Bill Broonzy'],0.7959999999999999,161087,0.309,0,1t0Jdg0cmyxMYN6ddRkDzV,0.0169,7,0.182,-9.522,1,Mississippi River Blues,14,1958-06-25,0.0483,96.171,0.675,1958
0.68,['The Louvin Brothers'],0.447,140320,0.308,0,1xQQYm0bmAoVwhyAWteXpR,0.0,9,0.118,-10.969,1,Satan Lied To Me,12,1958-01-01,0.0395,202.646,0.831,1958
0.861,['Ella Fitzgerald'],0.527,154107,0.106,0,2LyNm94f8adOw3frDUHB5o,0.0,0,0.0929,-13.343,1,Little White Lies,14,1958-01-01,0.0387,101.613,0.254,1958
0.918,['Bobby Darin'],0.438,113893,0.196,0,2NVPxldxtPNh4N6FFhAnxf,7.29e-06,8,0.0918,-15.118,1,Wear My Ring,12,1958,0.0354,73.65100000000002,0.513,1958
0.927,['Arthur Lyman'],0.443,138600,0.012,0,2Se2ueEInc6KiV3wFwlQG7,0.954,2,0.105,-29.923,0,My Tani,10,1958,0.0413,122.396,0.246,1958
0.993,"['Modest Mussorgsky', 'George Szell', 'Cleveland Orchestra']",0.314,61973,0.0195,0,2TbBV0ElXRfQOhUHevIWlI,0.293,1,0.117,-25.0,0,Pictures at an Exhibition: Tuileries,11,1958,0.0716,79.734,0.108,1958
0.7390000000000001,['Billy Vaughn'],0.334,113587,0.303,0,2k8kNgmsopJyuVPfcVSu2k,0.6609999999999999,0,0.101,-10.809,1,Mexicali Rose,18,1958-01-01,0.0275,105.883,0.365,1958
0.727,"['Bienvenido Granda', 'La Sonora Matancera']",0.737,190160,0.562,0,2m3yoOntJ4qmk107EPsYKL,0.24,10,0.0413,-9.82,1,Ojos Malos,21,1958-01-01,0.0526,139.715,0.909,1958
0.747,['Studio Chorus - Saludos Amigos'],0.343,199093,0.614,0,2spiLRYb6ERPfwZfs4VZP8,6.9e-05,0,0.0723,-9.708,1,"Brazil (Aquarela do Brasil) - From ""Saludos Amigos""",11,1958-01-01,0.0581,113.112,0.345,1958
0.899,"['Gioachino Rossini', 'Fritz Reiner', 'Chicago Symphony Orchestra']",0.35600000000000004,390480,0.23,0,2syQf3wrj9kJyvVjUeE1YV,0.93,0,0.0608,-16.386,1,La scala di seta: Overture - Remastered,15,1958,0.0577,124.766,0.224,1958
0.764,['Ricky Nelson'],0.499,139533,0.34600000000000003,0,2twyHtu9aiGOaCDLLlSbVr,2.31e-06,4,0.119,-12.393,1,I'm Feelin' Sorry,14,1958-07-01,0.0313,110.876,0.785,1958
0.523,['Johnny Cash'],0.6,129585,0.601,0,2waRR094ndegZ23Jr4Z64B,0.0,1,0.123,-9.165,1,Rock Island Line,13,1958-01-01,0.244,125.262,0.653,1958
0.612,['The Big Bopper'],0.8959999999999999,137600,0.769,0,2zZABFRT65CfxGxaLiXxqr,0.0,4,0.0869,-6.274,0,It's The Truth Ruth,11,1958-01-01,0.128,118.857,0.926,1958
0.802,['Martin Denny'],0.485,184867,0.289,0,319KQmLZ5wXpD2kAu3QxkU,0.12,5,0.108,-16.781,0,Sim Sim,9,1958-01-01,0.0463,143.071,0.37,1958
0.435,['Henry Mancini'],0.285,117400,0.622,0,32nqwdGtWBXkFlkRpAdTOL,0.573,7,0.106,-8.726,1,Mystery Movie Theme,8,1958,0.0409,103.197,0.7959999999999999,1958
0.815,['The Big Bopper'],0.596,154627,0.315,0,33VaJSp1qq5pUWD2FyAL1r,1.7100000000000002e-05,9,0.112,-10.612,1,Someone Watching Over You,12,1958-01-01,0.0286,115.253,0.37,1958
0.8490000000000001,['Julie London'],0.5760000000000001,112133,0.105,0,371JlBoWMfsIT20q68fH9s,7.240000000000001e-05,7,0.369,-15.745,0,I Guess I'll Have To Change My Plan,16,1958,0.0433,80.245,0.6629999999999999,1958
0.934,"['Ella Fitzgerald', 'Paul Weston And His Orchestra']",0.403,210920,0.0742,0,39bOVlY1Ivi0X9NVcOfdzX,6.68e-06,7,0.0879,-15.747,0,Remember,14,1958-01-01,0.0454,128.248,0.168,1958
0.7120000000000001,"['Jose Miguel Class - ""El Gallito de Manati""', 'Yomo Toro', 'Odilio Gonzalez']",0.642,177360,0.518,0,3HFiROBO0UjmwVAaX7dyiB,0.0,9,0.123,-6.8420000000000005,0,Imaginando Amor,9,1958-06-11,0.0345,79.962,0.862,1958
0.721,['Frank Sinatra'],0.162,341877,0.135,0,3Ld1PqCflFY34K6qzqBVG6,0.00377,5,0.0813,-16.323,1,Good-Bye - 1958 Mono Mix,12,1958-01-01,0.0336,94.403,0.0564,1958
0.46,['Frank Sinatra'],0.33,282240,0.171,0,3OqTTBv00NggjK2FThFuNb,1.3699999999999998e-05,7,0.383,-14.503,1,Blues In The Night - 1958 Mono Mix,12,1958-01-01,0.0349,115.192,0.14400000000000002,1958
0.412,['Ricky Nelson'],0.665,120133,0.7709999999999999,0,3gqET2mpoZpNgvZaEJDmp7,0.0,9,0.0462,-9.729,1,Shirley Lee - Remastered,14,1958-07-01,0.0339,104.236,0.935,1958
0.971,"['Modest Mussorgsky', 'George Szell', 'Cleveland Orchestra']",0.627,70467,0.0994,0,3xcRi0lDP7ISv020Ojnh6q,0.911,5,0.307,-26.667,0,Pictures at an Exhibition: Ballet of the Chicks in their Shells,11,1958,0.0695,86.545,0.654,1958
0.111,['Nelson Riddle'],0.2,143373,0.233,0,40GXjzQiFmDpkRYT46gTla,0.935,0,0.261,-20.856,1,Let's Fall In Love,11,1958-01-01,0.0394,71.256,0.194,1958
0.232,['Ricky Nelson'],0.6559999999999999,125640,0.848,0,45fk2NjNLrmgq7NkEo0dPk,2.32e-06,4,0.0534,-6.386,0,Believe What You Say,13,1958-07-01,0.0848,92.71,0.831,1958
0.99,"['Giacomo Puccini', 'Rolando Panerai', 'Antonino Votto', 'Orchestra Del Teatro Alla Scala Di Milan', 'Orchestra Del Teatro Alla Scala, Milano']",0.416,227107,0.205,0,4MwIwiT26enk4GzYJCbBBb,0.202,4,0.557,-16.295,0,"Abbasso, abbasso I'autore! (Marcello/Colline/Rodolfo/Schuanard) - 1997 Remastered Version",17,1958,0.0818,58.437,0.532,1958
0.917,"['June Christy', 'The Kentones']",0.454,165827,0.244,0,4aPNOVn0AjX0p8uUwDDIv9,1.19e-05,8,0.139,-13.47,1,Get Happy,12,1958-01-01,0.0331,95.952,0.267,1958
0.99,"['Giacomo Puccini', 'Maria Callas', 'Orchestra Del Teatro Alla Scala, Milano', 'Antonino Votto', 'Orchestra Del Teatro Alla Scala Di Milan']",0.206,200960,0.0703,0,4czLLNHbfLints9l0Tgxt9,0.0267,1,0.121,-17.386,1,Donde lieta uscì al tuo grido d'amore (Mimì) - 1997 Remastered Version,16,1958,0.0425,92.768,0.0396,1958
0.434,['Ricky Nelson'],0.638,140293,0.583,0,4ptUeoENhOuNVBdDVwUVcm,0.0,4,0.175,-10.687,0,I'm In Love Again - Remastered,14,1958-07-01,0.0442,136.16,0.935,1958
0.87,['Ahmad Jamal Trio'],0.422,208907,0.123,0,4r5dhaRqgSbRwInnesLOBM,0.878,7,0.645,-30.287,0,"The Girl Next Door - Live At The Spotlite Club, Washington, D.C./1958",12,1958-12-06,0.0488,143.175,0.309,1958
0.882,"['Modest Mussorgsky', 'George Szell', 'Cleveland Orchestra']",0.299,130333,0.18,0,4x49OPgI9GAmGyXqSi4het,0.878,6,0.196,-18.422,0,Pictures at an Exhibition: Samuel Goldenberg and Schmuyle,12,1958,0.0517,180.607,0.0624,1958
0.952,['Arthur Lyman'],0.355,161467,0.00867,0,53KEcC0QNskxVJcxmgnuHg,0.935,0,0.07200000000000001,-37.978,1,Waipio,10,1958,0.0564,141.955,0.22,1958
0.984,['Alfonso Cruz Jimenez'],0.44,258693,0.0466,0,53rZW5f4tXVaG5b7bQRjJV,0.00947,9,0.0836,-18.849,1,"Cucurucucu, Paloma",12,1958-01-01,0.0358,94.568,0.426,1958
0.992,['Duke Ellington'],0.202,180307,0.0329,0,553wHjZkhKpYWb1v0aJhTR,0.25,1,0.116,-19.201,1,Brown Penny,11,1958,0.0399,169.832,0.196,1958
0.785,['Johnny Cash'],0.847,141919,0.469,0,5BajHw20mVuhFctclObcSa,0.000148,10,0.109,-10.018,0,Train of Love,13,1958-01-01,0.076,102.337,0.755,1958
0.775,['John Coltrane'],0.521,726373,0.456,0,5Im3bFC8oTCEaifRHjB9Om,0.000116,10,0.158,-9.025,1,Good Bait - Rudy Van Gelder Remaster,9,1958,0.0427,128.52,0.584,1958
0.964,['Alan Lomax'],0.47,109387,0.032,0,5Zk5D22hK7XrG1LzQlmwie,6.17e-06,9,0.14800000000000002,-18.036,0,All the Pretty Little Horses,11,1958,0.0419,108.802,0.333,1958
0.8759999999999999,"['Kishore Kumar', 'Asha Bhosle']",0.684,347272,0.472,0,5atT9hzh1FDoqOlVylsfA2,2.730000000000001e-05,5,0.331,-9.413,1,Main Sitaron Ka Tarana,12,1958-01-01,0.504,98.336,0.917,1958
0.974,"['Wolfgang Amadeus Mozart', 'Glenn Gould']",0.344,108373,0.27,0,5d9xFamkb71Pld6vSTDJrq,0.888,0,0.237,-23.546,1,"Piano Sonata No. 1 in C Major, K. 279: III. Allegro",15,1958,0.0389,90.784,0.892,1958
0.657,['Martin Denny'],0.16699999999999998,95267,0.447,0,65WHLR4MrEAgwq020qu867,0.162,7,0.0965,-8.829,1,Japanese Sandman,9,1958-01-01,0.0353,69.358,0.115,1958
0.8079999999999999,['Javier Solís'],0.381,175493,0.195,0,68FRrlP4Rqz34D40IYm2Z5,1.61e-06,0,0.147,-17.329,0,Esclavo y Amo - Remasterizado,8,1958,0.0349,93.656,0.305,1958
